PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataAuthRolePolicy01567A5654-wNLWXUHmGEVF does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataAuthRolePolicy01567A5654-wNLWXUHmGEVF;iam_policy_no_full_access_to_kms;False;amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataAuthRolePolicy01567A5654-wNLWXUHmGEVF;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataAuthRolePolicy01567A5654-wNLWXUHmGEVF does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataAuthRolePolicy01567A5654-wNLWXUHmGEVF;iam_policy_no_full_access_to_kms;False;amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataAuthRolePolicy01567A5654-wNLWXUHmGEVF;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaVPCAccessExecutionRole-c24e2923-cb41-419b-90c7-a20e84bb9c7b does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaVPCAccessExecutionRole-c24e2923-cb41-419b-90c7-a20e84bb9c7b;iam_policy_no_full_access_to_kms;False;AWSLambdaVPCAccessExecutionRole-c24e2923-cb41-419b-90c7-a20e84bb9c7b;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaVPCAccessExecutionRole-c24e2923-cb41-419b-90c7-a20e84bb9c7b does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaVPCAccessExecutionRole-c24e2923-cb41-419b-90c7-a20e84bb9c7b;iam_policy_no_full_access_to_kms;False;AWSLambdaVPCAccessExecutionRole-c24e2923-cb41-419b-90c7-a20e84bb9c7b;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-5d0e7dae-4be8-4657-abca-bb167d6de877 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-5d0e7dae-4be8-4657-abca-bb167d6de877;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-5d0e7dae-4be8-4657-abca-bb167d6de877;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-5d0e7dae-4be8-4657-abca-bb167d6de877 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-5d0e7dae-4be8-4657-abca-bb167d6de877;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-5d0e7dae-4be8-4657-abca-bb167d6de877;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy SqsPipeSourceTemplate-fe2b3200 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-fe2b3200;iam_policy_no_full_access_to_kms;False;SqsPipeSourceTemplate-fe2b3200;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy SqsPipeSourceTemplate-fe2b3200 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-fe2b3200;iam_policy_no_full_access_to_kms;False;SqsPipeSourceTemplate-fe2b3200;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy SqsPipeSourceTemplate-cbac21c9 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-cbac21c9;iam_policy_no_full_access_to_kms;False;SqsPipeSourceTemplate-cbac21c9;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy SqsPipeSourceTemplate-cbac21c9 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-cbac21c9;iam_policy_no_full_access_to_kms;False;SqsPipeSourceTemplate-cbac21c9;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy SqsPipeSourceTemplate-62488149 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-62488149;iam_policy_no_full_access_to_kms;False;SqsPipeSourceTemplate-62488149;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy SqsPipeSourceTemplate-62488149 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-62488149;iam_policy_no_full_access_to_kms;False;SqsPipeSourceTemplate-62488149;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy Cognito-authenticated-1775856141525 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/Cognito-authenticated-1775856141525;iam_policy_no_full_access_to_kms;False;Cognito-authenticated-1775856141525;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy Cognito-authenticated-1775856141525 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/Cognito-authenticated-1775856141525;iam_policy_no_full_access_to_kms;False;Cognito-authenticated-1775856141525;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy EcsPipeTargetTemplate-5d1eaf77 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-5d1eaf77;iam_policy_no_full_access_to_kms;False;EcsPipeTargetTemplate-5d1eaf77;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy EcsPipeTargetTemplate-5d1eaf77 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-5d1eaf77;iam_policy_no_full_access_to_kms;False;EcsPipeTargetTemplate-5d1eaf77;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ce21c757-a4da-4df9-ba28-25662c938e8f does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-ce21c757-a4da-4df9-ba28-25662c938e8f;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-ce21c757-a4da-4df9-ba28-25662c938e8f;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ce21c757-a4da-4df9-ba28-25662c938e8f does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-ce21c757-a4da-4df9-ba28-25662c938e8f;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-ce21c757-a4da-4df9-ba28-25662c938e8f;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-afb04d1c-3525-4a07-8e13-640b540c73d8 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-afb04d1c-3525-4a07-8e13-640b540c73d8;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-afb04d1c-3525-4a07-8e13-640b540c73d8;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-afb04d1c-3525-4a07-8e13-640b540c73d8 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-afb04d1c-3525-4a07-8e13-640b540c73d8;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-afb04d1c-3525-4a07-8e13-640b540c73d8;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy EcsPipeTargetTemplate-10baf8ba does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-10baf8ba;iam_policy_no_full_access_to_kms;False;EcsPipeTargetTemplate-10baf8ba;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy EcsPipeTargetTemplate-10baf8ba does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-10baf8ba;iam_policy_no_full_access_to_kms;False;EcsPipeTargetTemplate-10baf8ba;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-223c21f3-1d23-440a-bdb4-d38c7cd9c081 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-223c21f3-1d23-440a-bdb4-d38c7cd9c081;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-223c21f3-1d23-440a-bdb4-d38c7cd9c081;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-223c21f3-1d23-440a-bdb4-d38c7cd9c081 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-223c21f3-1d23-440a-bdb4-d38c7cd9c081;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-223c21f3-1d23-440a-bdb4-d38c7cd9c081;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d;iam_policy_no_full_access_to_kms;False;AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d;iam_policy_no_full_access_to_kms;False;AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy EcsPipeTargetTemplate-19d02d55 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-19d02d55;iam_policy_no_full_access_to_kms;False;EcsPipeTargetTemplate-19d02d55;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy EcsPipeTargetTemplate-19d02d55 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-19d02d55;iam_policy_no_full_access_to_kms;False;EcsPipeTargetTemplate-19d02d55;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708 does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708;iam_policy_no_full_access_to_kms;False;AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy EcsPipeTargetTemplate-4a7386da does not allow 'kms:*' privileges.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-4a7386da;iam_policy_no_full_access_to_kms;False;EcsPipeTargetTemplate-4a7386da;ENS;ENS RD 311/2022 - Categoría Alta
